180 findings in intellicrack\handlers\pefile_handler.py

intellicrack\handlers\pefile_handler.py:37: unused variable 'RESOURCE' (60% confidence, 1 line)

intellicrack\core\reporting\pdf_generator.py:591: unused attribute 'columnMaximum' (60% confidence, 1 line)

intellicrack\core\reporting\pdf_generator.py:592: unused attribute 'fontName' (60% confidence, 1 line)

intellicrack\core\reporting\pdf_generator.py:593: unused attribute 'fontSize' (60% confidence, 1 line)

intellicrack\core\reporting\pdf_generator.py:597: unused attribute 'fontSize' (60% confidence, 1 line)

intellicrack\core\reporting\pdf_generator.py:602: unused attribute 'fillColor' (60% confidence, 1 line)

intellicrack\core\reporting\pdf_generator.py:603: unused attribute 'fillColor' (60% confidence, 1 line)

intellicrack\core\reporting\pdf_generator.py:92: unused method 'isWidgetType' (60% confidence, 3 lines)

intellicrack\core\reporting\pdf_generator.py:187: unused method 'add_subsection' (60% confidence, 17 lines)


13 findings in intellicrack\handlers\psutil_handler.py

intellicrack\handlers\psutil_handler.py:634: unused attribute 'ctx_switches' (60% confidence, 1 line)

intellicrack\handlers\psutil_handler.py:635: unused attribute 'interrupts' (60% confidence, 1 line)

intellicrack\handlers\psutil_handler.py:636: unused attribute 'soft_interrupts' (60% confidence, 1 line)

intellicrack\handlers\psutil_handler.py:637: unused attribute 'syscalls' (60% confidence, 1 line)

intellicrack\handlers\psutil_handler.py:714: unused attribute 'sout' (60% confidence, 1 line)

intellicrack\handlers\psutil_handler.py:774: unused attribute 'read_count' (60% confidence, 1 line)

intellicrack\handlers\psutil_handler.py:778: unused attribute 'read_time' (60% confidence, 1 line)

intellicrack\handlers\psutil_handler.py:779: unused attribute 'write_time' (60% confidence, 1 line)

intellicrack\handlers\psutil_handler.py:792: unused attribute 'errin' (60% confidence, 1 line)

intellicrack\handlers\psutil_handler.py:793: unused attribute 'errout' (60% confidence, 1 line)

intellicrack\handlers\psutil_handler.py:794: unused attribute 'dropin' (60% confidence, 1 line)

intellicrack\handlers\psutil_handler.py:920: unused method 'as_dict' (60% confidence, 10 lines)

intellicrack\handlers\psutil_handler.py:431: unused method 'suspend' (60% confidence, 11 lines)


13 findings in intellicrack\plugins\custom_modules\cloud_license_interceptor.py

intellicrack\plugins\custom_modules\cloud_license_interceptor.py:111: unused variable 'CACHED' (60% confidence, 1 line)

intellicrack\plugins\custom_modules\cloud_license_interceptor.py:123: unused variable 'enable_ssl_interception' (60% confidence, 1 line)

intellicrack\plugins\custom_modules\cloud_license_interceptor.py:166: unused variable 'bypass_applied' (60% confidence, 1 line)

intellicrack\plugins\custom_modules\cloud_license_interceptor.py:167: unused variable 'cache_hit' (60% confidence, 1 line)

intellicrack\plugins\custom_modules\cloud_license_interceptor.py:653: unused attribute 'token_cache' (60% confidence, 1 line)

intellicrack\plugins\custom_modules\cloud_license_interceptor.py:1173: unused attribute 'cache_hit' (60% confidence, 1 line)

intellicrack\plugins\custom_modules\cloud_license_interceptor.py:829: unused method 'extract_bearer_token' (60% confidence, 3 lines)

intellicrack\plugins\custom_modules\cloud_license_interceptor.py:833: unused method 'modify_api_key' (60% confidence, 8 lines)

intellicrack\plugins\custom_modules\cloud_license_interceptor.py:1265: unused method '_compress_cache_data' (60% confidence, 9 lines)

intellicrack\plugins\custom_modules\cloud_license_interceptor.py:1275: unused method '_analyze_response_content' (60% confidence, 33 lines)

intellicrack\plugins\custom_modules\cloud_license_interceptor.py:1227: unused method '_check_network_connectivity' (60% confidence, 37 lines)

intellicrack\plugins\custom_modules\cloud_license_interceptor.py:687: unused method 'modify_jwt_token' (60% confidence, 56 lines)

intellicrack\plugins\custom_modules\cloud_license_interceptor.py:318: unused method 'get_server_certificate' (60% confidence, 89 lines)


12 findings in intellicrack\ai\model_sharding.py

intellicrack\ai\model_sharding.py:35: unused variable 'TorchDevice' (60% confidence, 1 line)

intellicrack\ai\model_sharding.py:40: unused variable 'TorchDevice' (60% confidence, 1 line)

intellicrack\ai\model_sharding.py:71: unused import 'Accelerator' (90% confidence, 1 line)

intellicrack\ai\model_sharding.py:77: unused variable 'Accelerator' (60% confidence, 1 line)

intellicrack\ai\model_sharding.py:103: unused attribute 'shard_configs' (60% confidence, 1 line)

intellicrack\ai\model_sharding.py:157: unused method 'get_sharding_info' (60% confidence, 14 lines)

intellicrack\ai\model_sharding.py:408: unused method 'load_sharded_checkpoint' (60% confidence, 27 lines)

intellicrack\ai\model_sharding.py:301: unused method 'shard_model' (60% confidence, 33 lines)

intellicrack\ai\model_sharding.py:722: unused method 'create_pipeline_parallel_groups' (60% confidence, 40 lines)

intellicrack\ai\model_sharding.py:763: unused method 'profile_model_distribution' (60% confidence, 47 lines)

intellicrack\ai\model_sharding.py:570: unused method 'optimize_device_map' (60% confidence, 52 lines)

intellicrack\ai\model_sharding.py:508: unused method 'estimate_model_memory' (60% confidence, 61 lines)


12 findings in intellicrack\cli\interactive_mode.py

intellicrack\cli\interactive_mode.py:40: unused variable 'intro' (60% confidence, 1 line)

intellicrack\cli\interactive_mode.py:100: unused method 'do_quit' (60% confidence, 3 lines)

intellicrack\cli\interactive_mode.py:84: unused method 'do_status' (60% confidence, 4 lines)

intellicrack\cli\interactive_mode.py:89: unused method 'do_clear' (60% confidence, 5 lines)

intellicrack\cli\interactive_mode.py:71: unused method 'do_analyze' (60% confidence, 12 lines)

intellicrack\cli\interactive_mode.py:57: unused method 'do_load' (60% confidence, 13 lines)

intellicrack\cli\interactive_mode.py:206: unused method 'do_hexview' (60% confidence, 16 lines)

intellicrack\cli\interactive_mode.py:276: unused method 'do_ai' (60% confidence, 17 lines)

intellicrack\cli\interactive_mode.py:223: unused method 'do_protection' (60% confidence, 22 lines)

intellicrack\cli\interactive_mode.py:127: unused method 'do_strings' (60% confidence, 23 lines)

intellicrack\cli\interactive_mode.py:246: unused method 'do_patch' (60% confidence, 29 lines)

intellicrack\cli\interactive_mode.py:151: unused method 'do_export' (60% confidence, 54 lines)


12 findings in intellicrack\core\analysis\hardware_id_analyzer.py

intellicrack\core\analysis\hardware_id_analyzer.py:40: unused variable 'GPU_ID' (60% confidence, 1 line)

intellicrack\core\analysis\hardware_id_analyzer.py:58: unused variable 'WBEM' (60% confidence, 1 line)

intellicrack\core\analysis\hardware_id_analyzer.py:83: unused variable 'comparison_value' (60% confidence, 1 line)

intellicrack\core\analysis\hardware_id_analyzer.py:84: unused variable 'encryption_used' (60% confidence, 1 line)

intellicrack\core\analysis\hardware_id_analyzer.py:94: unused variable 'hwid_count' (60% confidence, 1 line)

intellicrack\core\analysis\hardware_id_analyzer.py:98: unused variable 'protection_strength' (60% confidence, 1 line)

intellicrack\core\analysis\hardware_id_analyzer.py:848: unused method 'get_hwid_checks' (60% confidence, 3 lines)

intellicrack\core\analysis\hardware_id_analyzer.py:852: unused method 'get_validation_patterns' (60% confidence, 3 lines)

intellicrack\core\analysis\hardware_id_analyzer.py:856: unused method 'get_node_lock_patterns' (60% confidence, 3 lines)

intellicrack\core\analysis\hardware_id_analyzer.py:727: unused method 'extract_hwid_from_system' (60% confidence, 20 lines)

intellicrack\core\analysis\hardware_id_analyzer.py:243: unused method 'analyze_hwid_protection' (60% confidence, 42 lines)

intellicrack\core\analysis\hardware_id_analyzer.py:101: unused class 'HardwareIDAnalyzer' (60% confidence, 763 lines)


12 findings in intellicrack\core\integration\real_tool_communication.py

intellicrack\core\integration\real_tool_communication.py:43: unused variable 'WINDBG' (60% confidence, 1 line)

intellicrack\core\integration\real_tool_communication.py:44: unused variable 'OLLYDBG' (60% confidence, 1 line)

intellicrack\core\integration\real_tool_communication.py:45: unused variable 'IMMUNITY' (60% confidence, 1 line)

intellicrack\core\integration\real_tool_communication.py:51: unused variable 'REQUEST' (60% confidence, 1 line)

intellicrack\core\integration\real_tool_communication.py:57: unused variable 'SYNC' (60% confidence, 1 line)

intellicrack\core\integration\real_tool_communication.py:58: unused variable 'CONFLICT' (60% confidence, 1 line)

intellicrack\core\integration\real_tool_communication.py:66: unused variable 'PROTOBUF' (60% confidence, 1 line)

intellicrack\core\integration\real_tool_communication.py:92: unused variable 'queue_size' (60% confidence, 1 line)

intellicrack\core\integration\real_tool_communication.py:987: unused method 'get_tool_status' (60% confidence, 11 lines)

intellicrack\core\integration\real_tool_communication.py:974: unused method 'resolve_conflicts' (60% confidence, 12 lines)

intellicrack\core\integration\real_tool_communication.py:952: unused method 'broadcast_message' (60% confidence, 21 lines)

intellicrack\core\integration\real_tool_communication.py:800: unused method 'distribute_task' (60% confidence, 22 lines)


12 findings in intellicrack\plugins\custom_modules\success_rate_analyzer.py

intellicrack\plugins\custom_modules\success_rate_analyzer.py:68: unused variable 'CLASSIFICATION' (60% confidence, 1 line)

intellicrack\plugins\custom_modules\success_rate_analyzer.py:70: unused variable 'UNWRAPPING' (60% confidence, 1 line)

intellicrack\plugins\custom_modules\success_rate_analyzer.py:71: unused variable 'INTERCEPTION' (60% confidence, 1 line)

intellicrack\plugins\custom_modules\success_rate_analyzer.py:95: unused variable 'CERTIFICATE_PINNING' (60% confidence, 1 line)

intellicrack\plugins\custom_modules\success_rate_analyzer.py:96: unused variable 'CLOUD_LICENSE' (60% confidence, 1 line)

intellicrack\plugins\custom_modules\success_rate_analyzer.py:133: unused variable 'significance_level' (60% confidence, 1 line)

intellicrack\plugins\custom_modules\success_rate_analyzer.py:146: unused variable 'forecast_values' (60% confidence, 1 line)

intellicrack\plugins\custom_modules\success_rate_analyzer.py:147: unused variable 'forecast_intervals' (60% confidence, 1 line)

intellicrack\plugins\custom_modules\success_rate_analyzer.py:148: unused variable 'seasonal_pattern' (60% confidence, 1 line)

intellicrack\plugins\custom_modules\success_rate_analyzer.py:149: unused variable 'change_points' (60% confidence, 1 line)

intellicrack\plugins\custom_modules\success_rate_analyzer.py:769: unused variable 'horizon' (100% confidence, 1 line)

intellicrack\plugins\custom_modules\success_rate_analyzer.py:1463: unused function 'register_component_hooks' (60% confidence, 38 lines)


12 findings in intellicrack\ai\model_manager_module.py

intellicrack\ai\model_manager_module.py:2711: unused method 'on_epoch_end' (60% confidence, 3 lines)

intellicrack\ai\model_manager_module.py:2763: unused method 'get_training_history' (60% confidence, 3 lines)

intellicrack\ai\model_manager_module.py:1688: unused method 'get_manager_stats' (60% confidence, 10 lines)

intellicrack\ai\model_manager_module.py:1664: unused method 'unregister_model' (60% confidence, 11 lines)

intellicrack\ai\model_manager_module.py:1783: unused method 'import_api_model' (60% confidence, 23 lines)

intellicrack\ai\model_manager_module.py:1602: unused method 'predict_batch' (60% confidence, 29 lines)

intellicrack\ai\model_manager_module.py:2392: unused method 'load_model_async' (60% confidence, 29 lines)

intellicrack\ai\model_manager_module.py:2422: unused method 'predict_async' (60% confidence, 29 lines)

intellicrack\ai\model_manager_module.py:1739: unused method 'get_model_path' (60% confidence, 43 lines)

intellicrack\ai\model_manager_module.py:2486: unused method 'fine_tune_model' (60% confidence, 124 lines)

intellicrack\ai\model_manager_module.py:2249: unused method 'evaluate_model_with_split' (60% confidence, 127 lines)

intellicrack\ai\model_manager_module.py:1807: unused method 'train_model' (60% confidence, 367 lines)


11 findings in intellicrack\ai\integration_manager.py

intellicrack\ai\integration_manager.py:593: unused attribute 'task_dependencies' (60% confidence, 1 line)

intellicrack\ai\integration_manager.py:599: unused attribute '_workflow_lock' (60% confidence, 1 line)

intellicrack\ai\integration_manager.py:612: unused attribute 'enable_parallel_execution' (60% confidence, 1 line)

intellicrack\ai\integration_manager.py:613: unused attribute 'task_timeout' (60% confidence, 1 line)

intellicrack\ai\integration_manager.py:1262: unused method 'get_performance_summary' (60% confidence, 3 lines)

intellicrack\ai\integration_manager.py:1061: unused method 'add_event_handler' (60% confidence, 5 lines)

intellicrack\ai\integration_manager.py:1330: unused function 'get_integration_manager' (60% confidence, 11 lines)

intellicrack\ai\integration_manager.py:898: unused method 'wait_for_task' (60% confidence, 12 lines)

intellicrack\ai\integration_manager.py:911: unused method 'wait_for_workflow' (60% confidence, 64 lines)

intellicrack\ai\integration_manager.py:1082: unused method 'create_bypass_workflow' (60% confidence, 76 lines)

intellicrack\ai\integration_manager.py:242: unused method '_create_protected_binary' (60% confidence, 94 lines)


11 findings in intellicrack\core\analysis\frida_gui_integration.py

intellicrack\core\analysis\frida_gui_integration.py:65: unused attribute 'custom_values' (60% confidence, 1 line)

intellicrack\core\analysis\frida_gui_integration.py:550: unused attribute 'watch_expressions' (60% confidence, 1 line)

intellicrack\core\analysis\frida_gui_integration.py:561: unused attribute 'continue_action' (60% confidence, 1 line)

intellicrack\core\analysis\frida_gui_integration.py:562: unused attribute 'pause_action' (60% confidence, 1 line)

intellicrack\core\analysis\frida_gui_integration.py:563: unused attribute 'step_over_action' (60% confidence, 1 line)

intellicrack\core\analysis\frida_gui_integration.py:564: unused attribute 'step_into_action' (60% confidence, 1 line)

intellicrack\core\analysis\frida_gui_integration.py:565: unused attribute 'step_out_action' (60% confidence, 1 line)

intellicrack\core\analysis\frida_gui_integration.py:566: unused attribute 'restart_action' (60% confidence, 1 line)

intellicrack\core\analysis\frida_gui_integration.py:644: unused method 'log_console' (60% confidence, 3 lines)

intellicrack\core\analysis\frida_gui_integration.py:639: unused method 'update_callstack' (60% confidence, 4 lines)

intellicrack\core\analysis\frida_gui_integration.py:627: unused method 'add_breakpoint' (60% confidence, 11 lines)


11 findings in intellicrack\core\analysis\protection_scanner.py

intellicrack\core\analysis\protection_scanner.py:59: unused variable 'ANTI_DUMP' (60% confidence, 1 line)

intellicrack\core\analysis\protection_scanner.py:97: unused variable 'static_patterns' (60% confidence, 1 line)

intellicrack\core\analysis\protection_scanner.py:98: unused variable 'behavioral_indicators' (60% confidence, 1 line)

intellicrack\core\analysis\protection_scanner.py:99: unused variable 'entropy_ranges' (60% confidence, 1 line)

intellicrack\core\analysis\protection_scanner.py:101: unused variable 'import_signatures' (60% confidence, 1 line)

intellicrack\core\analysis\protection_scanner.py:103: unused variable 'string_indicators' (60% confidence, 1 line)

intellicrack\core\analysis\protection_scanner.py:117: unused attribute 'mutation_engine' (60% confidence, 1 line)

intellicrack\core\analysis\protection_scanner.py:1059: unused variable 'comparison_sequence_count' (60% confidence, 1 line)

intellicrack\core\analysis\protection_scanner.py:1079: unused variable 'comparison_sequence_count' (60% confidence, 1 line)

intellicrack\core\analysis\protection_scanner.py:1475: unused attribute 'vmprotect_detector' (60% confidence, 1 line)

intellicrack\core\analysis\protection_scanner.py:1391: unused method 'generate_mutations' (60% confidence, 10 lines)


11 findings in intellicrack\core\processing\streaming_analysis_manager.py

intellicrack\core\processing\streaming_analysis_manager.py:50: unused variable 'use_memory_mapping' (60% confidence, 1 line)

intellicrack\core\processing\streaming_analysis_manager.py:77: unused variable 'stage_progress' (60% confidence, 1 line)

intellicrack\core\processing\streaming_analysis_manager.py:78: unused variable 'overall_progress' (60% confidence, 1 line)

intellicrack\core\processing\streaming_analysis_manager.py:296: unused attribute 'overall_progress' (60% confidence, 1 line)

intellicrack\core\processing\streaming_analysis_manager.py:334: unused attribute 'overall_progress' (60% confidence, 1 line)

intellicrack\core\processing\streaming_analysis_manager.py:445: unused attribute 'overall_progress' (60% confidence, 1 line)

intellicrack\core\processing\streaming_analysis_manager.py:604: unused method 'should_use_streaming' (60% confidence, 15 lines)

intellicrack\core\processing\streaming_analysis_manager.py:377: unused method 'load_checkpoint' (60% confidence, 20 lines)

intellicrack\core\processing\streaming_analysis_manager.py:398: unused method 'calculate_hashes_streaming' (60% confidence, 55 lines)

intellicrack\core\processing\streaming_analysis_manager.py:454: unused method 'scan_for_patterns_streaming' (60% confidence, 61 lines)

intellicrack\core\processing\streaming_analysis_manager.py:516: unused method 'analyze_section_streaming' (60% confidence, 63 lines)


11 findings in intellicrack\handlers\requests_handler.py

intellicrack\handlers\requests_handler.py:376: unused attribute 'proxies' (60% confidence, 1 line)

intellicrack\handlers\requests_handler.py:379: unused attribute 'max_redirects' (60% confidence, 1 line)

intellicrack\handlers\requests_handler.py:380: unused attribute 'trust_env' (60% confidence, 1 line)

intellicrack\handlers\requests_handler.py:677: unused attribute 'check_hostname' (60% confidence, 1 line)

intellicrack\handlers\requests_handler.py:678: unused attribute 'verify_mode' (60% confidence, 1 line)

intellicrack\handlers\requests_handler.py:909: unused variable 'packages' (60% confidence, 1 line)

intellicrack\handlers\requests_handler.py:102: unused class 'IntellicrackTimeoutError' (60% confidence, 2 lines)

intellicrack\handlers\requests_handler.py:61: unused import '_RequestsTimeout' (90% confidence, 9 lines)

intellicrack\handlers\requests_handler.py:189: unused method 'iter_lines' (60% confidence, 13 lines)

intellicrack\handlers\requests_handler.py:44: unused import '_RequestsConnectionError' (90% confidence, 14 lines)

intellicrack\handlers\requests_handler.py:312: unused method 'prepare' (60% confidence, 50 lines)


11 findings in intellicrack\hexview\hex_widget.py

intellicrack\hexview\hex_widget.py:156: unused attribute 'editing_offset' (60% confidence, 1 line)

intellicrack\hexview\hex_widget.py:157: unused attribute 'editing_text' (60% confidence, 1 line)

intellicrack\hexview\hex_widget.py:185: unused attribute 'modified_color' (60% confidence, 1 line)

intellicrack\hexview\hex_widget.py:323: unused attribute 'editing_offset' (60% confidence, 1 line)

intellicrack\hexview\hex_widget.py:424: unused attribute 'editing_offset' (60% confidence, 1 line)

intellicrack\hexview\hex_widget.py:1228: unused method 'clear_selection' (60% confidence, 8 lines)

intellicrack\hexview\hex_widget.py:1237: unused method 'get_selection' (60% confidence, 8 lines)

intellicrack\hexview\hex_widget.py:2397: unused method 'optimize_for_large_files' (60% confidence, 8 lines)

intellicrack\hexview\hex_widget.py:1109: unused method 'is_offset_folded' (60% confidence, 11 lines)

intellicrack\hexview\hex_widget.py:1121: unused method 'get_visible_offset' (60% confidence, 20 lines)

intellicrack\hexview\hex_widget.py:1403: unused method 'edit_byte' (60% confidence, 36 lines)


11 findings in intellicrack\protection\denuvo_ticket_analyzer.py

intellicrack\protection\denuvo_ticket_analyzer.py:60: unused variable 'ticket_size' (60% confidence, 1 line)

intellicrack\protection\denuvo_ticket_analyzer.py:119: unused variable 'decryption_key' (60% confidence, 1 line)

intellicrack\protection\denuvo_ticket_analyzer.py:147: unused variable 'ENCRYPTION_NONE' (60% confidence, 1 line)

intellicrack\protection\denuvo_ticket_analyzer.py:151: unused variable 'ENCRYPTION_CHACHA20' (60% confidence, 1 line)

intellicrack\protection\denuvo_ticket_analyzer.py:154: unused variable 'COMPRESSION_ZLIB' (60% confidence, 1 line)

intellicrack\protection\denuvo_ticket_analyzer.py:155: unused variable 'COMPRESSION_LZMA' (60% confidence, 1 line)

intellicrack\protection\denuvo_ticket_analyzer.py:667: unused attribute 'decryption_key' (60% confidence, 1 line)

intellicrack\protection\denuvo_ticket_analyzer.py:444: unused method 'extract_machine_id' (60% confidence, 24 lines)

intellicrack\protection\denuvo_ticket_analyzer.py:469: unused method 'spoof_machine_id' (60% confidence, 35 lines)

intellicrack\protection\denuvo_ticket_analyzer.py:403: unused method 'convert_trial_to_full' (60% confidence, 40 lines)

intellicrack\protection\denuvo_ticket_analyzer.py:505: unused method 'analyze_activation_traffic' (60% confidence, 50 lines)


11 findings in intellicrack\utils\log_message.py

intellicrack\utils\log_message.py:49: unused variable 'FILE_IO' (60% confidence, 1 line)

intellicrack\utils\log_message.py:115: unused function 'clear_message_queue' (60% confidence, 4 lines)

intellicrack\utils\log_message.py:104: unused function 'get_message_queue' (60% confidence, 9 lines)

intellicrack\utils\log_message.py:259: unused function 'log_debug' (60% confidence, 9 lines)

intellicrack\utils\log_message.py:303: unused function 'log_critical' (60% confidence, 9 lines)

intellicrack\utils\log_message.py:80: unused function 'register_message_callback' (60% confidence, 10 lines)

intellicrack\utils\log_message.py:92: unused function 'unregister_message_callback' (60% confidence, 10 lines)

intellicrack\utils\log_message.py:314: unused function 'log_analysis' (60% confidence, 10 lines)

intellicrack\utils\log_message.py:326: unused function 'log_ui' (60% confidence, 10 lines)

intellicrack\utils\log_message.py:366: unused function 'log_binary_processing' (60% confidence, 10 lines)

intellicrack\utils\log_message.py:338: unused function 'log_security' (60% confidence, 14 lines)


10 findings in intellicrack\ai\model_download_manager.py

intellicrack\ai\model_download_manager.py:67: unused variable 'downloaded_size' (60% confidence, 1 line)

intellicrack\ai\model_download_manager.py:69: unused variable 'eta' (60% confidence, 1 line)

intellicrack\ai\model_download_manager.py:73: unused variable 'completed_files' (60% confidence, 1 line)

intellicrack\ai\model_download_manager.py:112: unused attribute 'download_progress' (60% confidence, 1 line)

intellicrack\ai\model_download_manager.py:672: unused function 'get_download_manager' (60% confidence, 6 lines)

intellicrack\ai\model_download_manager.py:319: unused method 'get_model_readme' (60% confidence, 12 lines)

intellicrack\ai\model_download_manager.py:548: unused method 'get_cache_size' (60% confidence, 19 lines)

intellicrack\ai\model_download_manager.py:426: unused method 'download_file' (60% confidence, 58 lines)

intellicrack\ai\model_download_manager.py:601: unused method 'verify_model_files' (60% confidence, 65 lines)

intellicrack\ai\model_download_manager.py:143: unused method 'search_models' (60% confidence, 68 lines)


10 findings in intellicrack\analysis\protection_workflow.py

intellicrack\analysis\protection_workflow.py:97: unused variable 'QUICK_SCAN' (60% confidence, 1 line)

intellicrack\analysis\protection_workflow.py:98: unused variable 'DEEP_ANALYSIS' (60% confidence, 1 line)

intellicrack\analysis\protection_workflow.py:99: unused variable 'BYPASS_GENERATION' (60% confidence, 1 line)

intellicrack\analysis\protection_workflow.py:100: unused variable 'SCRIPT_CREATION' (60% confidence, 1 line)

intellicrack\analysis\protection_workflow.py:111: unused variable 'bypass_scripts' (60% confidence, 1 line)

intellicrack\analysis\protection_workflow.py:124: unused attribute 'frida_gen' (60% confidence, 1 line)

intellicrack\analysis\protection_workflow.py:125: unused attribute 'ghidra_gen' (60% confidence, 1 line)

intellicrack\analysis\protection_workflow.py:189: unused attribute 'bypass_scripts' (60% confidence, 1 line)

intellicrack\analysis\protection_workflow.py:827: unused function 'quick_protection_analysis' (60% confidence, 18 lines)

intellicrack\analysis\protection_workflow.py:847: unused function 'generate_protection_report' (60% confidence, 37 lines)


10 findings in intellicrack\core\analysis\control_flow_deobfuscation.py

intellicrack\core\analysis\control_flow_deobfuscation.py:38: unused import 'Radare2Session' (90% confidence, 1 line)

intellicrack\core\analysis\control_flow_deobfuscation.py:101: unused variable 'KS_MODE_THUMB' (60% confidence, 1 line)

intellicrack\core\analysis\control_flow_deobfuscation.py:133: unused variable 'is_prologue' (60% confidence, 1 line)

intellicrack\core\analysis\control_flow_deobfuscation.py:134: unused variable 'is_epilogue' (60% confidence, 1 line)

intellicrack\core\analysis\control_flow_deobfuscation.py:149: unused variable 'state_variable_location' (60% confidence, 1 line)

intellicrack\core\analysis\control_flow_deobfuscation.py:150: unused variable 'state_variable_type' (60% confidence, 1 line)

intellicrack\core\analysis\control_flow_deobfuscation.py:153: unused variable 'switch_type' (60% confidence, 1 line)

intellicrack\core\analysis\control_flow_deobfuscation.py:85: unused import 'KS_MODE_THUMB' (90% confidence, 10 lines)

intellicrack\core\analysis\control_flow_deobfuscation.py:1372: unused method 'export_deobfuscated_cfg' (60% confidence, 66 lines)

intellicrack\core\analysis\control_flow_deobfuscation.py:285: unused method 'deobfuscate_function' (60% confidence, 88 lines)


10 findings in intellicrack\core\analysis\ghidra_output_parser.py

intellicrack\core\analysis\ghidra_output_parser.py:46: unused variable 'is_exported' (60% confidence, 1 line)

intellicrack\core\analysis\ghidra_output_parser.py:47: unused variable 'is_imported' (60% confidence, 1 line)

intellicrack\core\analysis\ghidra_output_parser.py:83: unused variable 'high_pcode' (60% confidence, 1 line)

intellicrack\core\analysis\ghidra_output_parser.py:455: unused method 'get_function_by_address' (60% confidence, 3 lines)

intellicrack\core\analysis\ghidra_output_parser.py:459: unused method 'get_xrefs_to' (60% confidence, 3 lines)

intellicrack\core\analysis\ghidra_output_parser.py:467: unused method 'get_call_targets' (60% confidence, 6 lines)

intellicrack\core\analysis\ghidra_output_parser.py:252: unused method 'parse_call_graph' (60% confidence, 20 lines)

intellicrack\core\analysis\ghidra_output_parser.py:210: unused method 'parse_decompilation_output' (60% confidence, 41 lines)

intellicrack\core\analysis\ghidra_output_parser.py:273: unused method 'parse_data_types' (60% confidence, 42 lines)

intellicrack\core\analysis\ghidra_output_parser.py:474: unused method 'export_to_json' (60% confidence, 47 lines)


10 findings in intellicrack\core\analysis\polymorphic_analyzer.py

intellicrack\core\analysis\polymorphic_analyzer.py:47: unused variable 'CONTROL_FLOW_FLATTENING' (60% confidence, 1 line)

intellicrack\core\analysis\polymorphic_analyzer.py:57: unused variable 'PRIZM' (60% confidence, 1 line)

intellicrack\core\analysis\polymorphic_analyzer.py:58: unused variable 'RDA' (60% confidence, 1 line)

intellicrack\core\analysis\polymorphic_analyzer.py:59: unused variable 'CREATEPOLY' (60% confidence, 1 line)

intellicrack\core\analysis\polymorphic_analyzer.py:96: unused variable 'mutations_detected' (60% confidence, 1 line)

intellicrack\core\analysis\polymorphic_analyzer.py:175: unused variable 'EQUIVALENT_INSTRUCTIONS' (60% confidence, 1 line)

intellicrack\core\analysis\polymorphic_analyzer.py:206: unused attribute 'semantic_cache' (60% confidence, 1 line)

intellicrack\core\analysis\polymorphic_analyzer.py:207: unused attribute 'behavior_database' (60% confidence, 1 line)

intellicrack\core\analysis\polymorphic_analyzer.py:263: unused method 'normalize_code_variant' (60% confidence, 19 lines)

intellicrack\core\analysis\polymorphic_analyzer.py:855: unused method 'compare_code_variants' (60% confidence, 62 lines)


10 findings in intellicrack\core\anti_analysis\advanced_debugger_bypass.py

intellicrack\core\anti_analysis\advanced_debugger_bypass.py:74: unused attribute 'ntdll_base' (60% confidence, 1 line)

intellicrack\core\anti_analysis\advanced_debugger_bypass.py:88: unused attribute 'ntdll_base' (60% confidence, 1 line)

intellicrack\core\anti_analysis\advanced_debugger_bypass.py:543: unused attribute 'rdtsc_offset' (60% confidence, 1 line)

intellicrack\core\anti_analysis\advanced_debugger_bypass.py:544: unused attribute 'qpc_offset' (60% confidence, 1 line)

intellicrack\core\anti_analysis\advanced_debugger_bypass.py:554: unused attribute 'rdtsc_offset' (60% confidence, 1 line)

intellicrack\core\anti_analysis\advanced_debugger_bypass.py:596: unused attribute 'qpc_offset' (60% confidence, 1 line)

intellicrack\core\anti_analysis\advanced_debugger_bypass.py:825: unused method 'remove_all_bypasses' (60% confidence, 13 lines)

intellicrack\core\anti_analysis\advanced_debugger_bypass.py:519: unused method 'manipulate_hardware_breakpoints' (60% confidence, 15 lines)

intellicrack\core\anti_analysis\advanced_debugger_bypass.py:628: unused method 'normalize_timing' (60% confidence, 16 lines)

intellicrack\core\anti_analysis\advanced_debugger_bypass.py:771: unused method 'defeat_anti_debug_technique' (60% confidence, 22 lines)


10 findings in intellicrack\core\anti_analysis\api_obfuscation.py

intellicrack\core\anti_analysis\api_obfuscation.py:45: unused attribute 'import_resolution_methods' (60% confidence, 1 line)

intellicrack\core\anti_analysis\api_obfuscation.py:70: unused attribute 'resolved_apis' (60% confidence, 1 line)

intellicrack\core\anti_analysis\api_obfuscation.py:71: unused attribute 'failed_resolutions' (60% confidence, 1 line)

intellicrack\core\anti_analysis\api_obfuscation.py:138: unused attribute 'resolved_apis' (60% confidence, 1 line)

